,Key,date,season,away,home,Away Line Close,Away Odds Close,Home Odds Close,point_diff,win,cover,eloaway,elohome,eloaway_lag1,elohome_lag1,eloaway_lag2,elohome_lag2
1705,2021-10-24ravcin,2021-10-24,2021,cin,rav,6.5,3.3,1.35,24,1,1,1488.9193848594873,1661.1570562012266,1461.4801320470774,1649.7305413605202,1472.9900068365143,1621.2746572917758
1706,2021-10-24sfoclt,2021-10-24,2021,clt,sfo,3.5,2.55,1.57,12,1,1,1531.425879434706,1485.6076042085792,1518.2892252296645,1475.326847455693,1516.8243000928685,1522.569110058892
1707,2021-10-24tamchi,2021-10-24,2021,chi,tam,12.0,6.25,1.13,-35,0,0,1454.7631219779669,1702.8159445364574,1472.593511802021,1692.039044604556,1439.2912975153702,1669.3360697979424
1708,2021-10-25seanor,2021-10-25,2021,nor,sea,-6.0,1.4,3.05,3,1,0,1601.9969490288945,1468.235688211821,1579.6667754747566,1479.9569640861694,1615.2901253924808,1574.3978444308489
1709,2021-10-28crdgnb,2021-10-28,2021,gnb,crd,6.5,3.3,1.35,3,1,1,1659.052588188027,1652.2884901468362,1649.5666257930354,1651.2306980313,1629.896458015367,1617.866827918439
1710,2021-10-31atlcar,2021-10-31,2021,car,atl,2.5,2.1,1.76,6,1,1,1400.6037784357109,1463.1855114756845,1443.2697104219983,1450.8867612503634,1471.684566808893,1426.9810629795609
1711,2021-10-31bufmia,2021-10-31,2021,mia,buf,15.0,8.5,1.08,-15,0,0,1413.9630108240967,1691.7048493517264,1417.6925125677249,1709.9147154033917,1430.2259473123993,1670.3099809148766
1712,2021-10-31chisfo,2021-10-31,2021,sfo,chi,-4.5,1.45,2.8,11,1,1,1449.6924268495757,1437.6105601909856,1485.6076042085792,1454.7631219779669,1475.326847455693,1472.593511802021
1713,2021-10-31clepit,2021-10-31,2021,pit,cle,5.5,2.85,1.44,5,1,1,1495.7548667787778,1529.9599511465449,1481.4640395969009,1491.8630139243498,1460.882813489979,1561.1285772517
1714,2021-10-31cltoti,2021-10-31,2021,oti,clt,3.0,2.35,1.64,3,1,1,1578.6113174991383,1563.3435248118462,1544.4262578202247,1531.425879434706,1525.2521991521082,1518.2892252296645
1715,2021-10-31denwas,2021-10-31,2021,was,den,4.0,2.75,1.47,-7,0,0,1348.3492694836582,1434.8656567799444,1343.553461991619,1445.1816623477123,1361.872424117286,1476.0360764814643
1716,2021-10-31detphi,2021-10-31,2021,phi,det,-3.0,1.6,2.45,38,1,1,1422.8616767093015,1299.08113498622,1435.45799026869,1305.350701599464,1450.1550829317189,1336.421409166956
1717,2021-10-31htxram,2021-10-31,2021,ram,htx,-16.5,1.07,9.0,16,1,0,1656.9178072755938,1246.260897411846,1650.1739587120676,1247.3397086256882,1629.2955694989353,1259.5073566600768
1718,2021-10-31mindal,2021-10-31,2021,dal,min,4.0,2.75,1.47,4,1,1,1314.5800330310035,1529.207248830221,1546.0609483724477,1495.1508564707715,1531.1225480596388,1495.383423133152
1719,2021-10-31nortam,2021-10-31,2021,tam,nor,-4.0,1.5,2.7,-9,0,0,1714.062473739617,1614.8863761793823,1702.8159445364574,1601.9969490288945,1692.039044604556,1579.6667754747566
1720,2021-10-31nyjcin,2021-10-31,2021,cin,nyj,-11.5,1.18,5.25,-3,0,0,1553.5219207097011,1278.4819529285194,1488.9193848594873,1309.6802481272448,1461.4801320470774,1330.0808483545302
1721,2021-10-31sdgnwe,2021-10-31,2021,nwe,sdg,3.5,2.67,1.52,3,1,1,1492.5379318162982,1558.656816838088,1468.338083342916,1588.4601120686093,1489.4785204585826,1560.811159193167
1722,2021-10-31seajax,2021-10-31,2021,jax,sea,4.0,2.7,1.5,-24,0,0,1295.753010506837,1453.6834325740165,1269.7561739514424,1468.235688211821,1279.209193421069,1479.9569640861694
1723,2021-11-01kannyg,2021-11-01,2021,nyg,kan,10.5,5.0,1.19,-3,0,1,1413.032419189851,1583.5713767537372,1378.765092332148,1628.8567483595195,1411.0973274253631,1610.5005498503317
1724,2021-11-04cltnyj,2021-11-04,2021,nyj,clt,10.0,5.0,1.19,-15,0,0,1315.5801831971828,1544.059334733112,1278.4819529285194,1563.3435248118462,1309.6802481272448,1531.425879434706
1725,2021-11-07carnwe,2021-11-07,2021,nwe,car,-3.5,1.55,2.6,18,1,1,1509.8844525276334,1428.0535852513476,1492.5379318162982,1400.6037784357109,1468.338083342916,1443.2697104219983
1726,2021-11-07cincle,2021-11-07,2021,cle,cin,2.0,2.1,1.76,25,1,1,1502.8200034031574,1528.7791169559275,1529.9599511465449,1553.5219207097011,1491.8630139243498,1488.9193848594873
1727,2021-11-07dalden,2021-11-07,2021,den,dal,10.0,4.75,1.2,14,1,1,1445.6253977968938,1598.1341612469328,1434.8656567799444,1314.5800330310035,1445.1816623477123,1546.0609483724477
1728,2021-11-07jaxbuf,2021-11-07,2021,buf,jax,-14.5,1.08,8.5,-3,0,0,1703.0933316363526,1286.4159693329236,1691.7048493517264,1295.753010506837,1709.9147154033917,1269.7561739514424
1729,2021-11-07kangnb,2021-11-07,2021,gnb,kan,7.0,3.65,1.3,-6,0,1,1544.8811071629498,1582.329759101182,1659.052588188027,1583.5713767537372,1649.5666257930354,1628.8567483595195
1730,2021-11-07miahtx,2021-11-07,2021,htx,mia,4.0,2.65,1.54,-8,0,0,1308.1499783627942,1398.0990756819856,1246.260897411846,1413.9630108240967,1247.3397086256882,1417.6925125677249
1731,2021-11-07noratl,2021-11-07,2021,atl,nor,6.5,3.4,1.33,2,1,1,1426.4812508732996,1579.6803041415649,1463.1855114756845,1614.8863761793823,1450.8867612503634,1601.9969490288945
1732,2021-11-07nygrai,2021-11-07,2021,rai,nyg,-3.0,1.64,2.35,-7,0,0,1533.0532781060936,1405.2359495960382,1511.6357974784746,1413.032419189851,1479.3346978321729,1378.765092332148
1733,2021-11-07phisdg,2021-11-07,2021,sdg,phi,-1.0,1.9,1.9,3,1,1,1529.5097984823644,1452.810011718997,1558.656816838088,1422.8616767093015,1588.4601120686093,1435.45799026869
1734,2021-11-07ramoti,2021-11-07,2021,oti,ram,7.0,3.8,1.27,12,1,1,1594.2836148195288,1670.448029161856,1578.6113174991383,1656.9178072755938,1544.4262578202247,1650.1739587120676
1735,2021-11-07ravmin,2021-11-07,2021,min,rav,7.0,3.4,1.33,-3,0,1,1507.5736718399985,1600.3339362803606,1529.207248830221,1661.1570562012266,1495.1508564707715,1649.7305413605202
1736,2021-11-07sfocrd,2021-11-07,2021,crd,sfo,5.5,3.0,1.41,14,1,1,1536.8782884586797,1491.6928477609392,1652.2884901468362,1449.6924268495757,1651.2306980313,1485.6076042085792
1737,2021-11-08pitchi,2021-11-08,2021,chi,pit,7.0,3.5,1.32,-2,0,1,1416.8957380113902,1518.4151425407897,1437.6105601909856,1495.7548667787778,1454.7631219779669,1481.4640395969009
1738,2021-11-11miarav,2021-11-11,2021,rav,mia,-8.5,1.25,4.2,-12,0,0,1611.8054646718642,1403.978176643842,1600.3339362803606,1398.0990756819856,1661.1570562012266,1413.9630108240967
1739,2021-11-14cltjax,2021-11-14,2021,jax,clt,10.5,4.75,1.2,-6,0,1,1310.750008432819,1560.0518097489671,1286.4159693329236,1544.059334733112,1295.753010506837,1563.3435248118462
1740,2021-11-14crdcar,2021-11-14,2021,car,crd,7.0,3.65,1.3,24,1,1,1324.619894890492,1567.243179291149,1428.0535852513476,1536.8782884586797,1400.6037784357109,1652.2884901468362
1741,2021-11-14dalatl,2021-11-14,2021,atl,dal,7.5,4.0,1.26,-40,0,0,1457.7478832781485,1544.5374758073358,1426.4812508732996,1598.1341612469328,1463.1855114756845,1314.5800330310035
1742,2021-11-14denphi,2021-11-14,2021,phi,den,1.0,1.9,1.9,17,1,1,1442.2058419842135,1489.7293253585622,1452.810011718997,1445.6253977968938,1422.8616767093015,1434.8656567799444
1743,2021-11-14gnbsea,2021-11-14,2021,sea,gnb,3.0,2.6,1.55,-17,0,0,1536.7029348486678,1659.6326185777968,1453.6834325740165,1544.8811071629498,1468.235688211821,1659.052588188027
1744,2021-11-14nwecle,2021-11-14,2021,cle,nwe,2.5,2.2,1.71,-38,0,0,1544.0358265988718,1535.0171451427673,1502.8200034031574,1509.8844525276334,1529.9599511465449,1492.5379318162982
1745,2021-11-14nyjbuf,2021-11-14,2021,buf,nyj,-13.5,1.12,6.5,28,1,1,1660.971017270129,1308.4823465509974,1703.0933316363526,1315.5801831971828,1691.7048493517264,1278.4819529285194
1746,2021-11-14otinor,2021-11-14,2021,nor,oti,3.0,2.35,1.64,-2,0,1,1565.0529394187254,1626.723125326698,1579.6803041415649,1594.2836148195288,1614.8863761793823,1578.6113174991383
1747,2021-11-14pitdet,2021-11-14,2021,det,pit,6.0,3.1,1.4,0,0,1,1260.5548670791716,1419.6554744757689,1299.08113498622,1518.4151425407897,1305.350701599464,1495.7548667787778
1748,2021-11-14raikan,2021-11-14,2021,kan,rai,-2.5,1.66,2.3,27,1,1,1596.5704383836862,1504.347993045148,1582.329759101182,1533.0532781060936,1583.5713767537372,1511.6357974784746
1749,2021-11-14sdgmin,2021-11-14,2021,min,sdg,3.0,2.55,1.57,7,1,1,1500.8473702365843,1555.5353767432512,1507.5736718399985,1529.5097984823644,1529.207248830221,1558.656816838088
1750,2021-11-14wastam,2021-11-14,2021,tam,was,-10.0,1.2,4.75,-10,0,0,1691.714579288716,1332.4390962934133,1714.062473739617,1348.3492694836582,1702.8159445364574,1343.553461991619
1751,2021-11-15sforam,2021-11-15,2021,ram,sfo,-3.5,1.55,2.6,-21,0,0,1630.7392300317124,1472.0931904415515,1670.448029161856,1491.6928477609392,1656.9178072755938,1449.6924268495757
1752,2021-11-18atlnwe,2021-11-18,2021,nwe,atl,-7.0,1.27,3.8,25,1,1,1571.5659344685164,1419.3591068458124,1535.0171451427673,1457.7478832781485,1509.8844525276334,1426.4812508732996
1753,2021-11-21bufclt,2021-11-21,2021,clt,buf,7.0,3.4,1.33,26,1,1,1559.04209678798,1670.0756195647018,1560.0518097489671,1660.971017270129,1544.059334733112,1703.0933316363526
1754,2021-11-21carwas,2021-11-21,2021,was,car,3.0,2.5,1.58,6,1,1,1379.340485512413,1518.7459423702269,1332.4390962934133,1324.619894890492,1348.3492694836582,1428.0535852513476
1755,2021-11-21chirav,2021-11-21,2021,rav,chi,-1.0,1.83,2.0,3,1,1,1355.1188670006864,1417.799848312333,1611.8054646718642,1416.8957380113902,1600.3339362803606,1437.6105601909856
1756,2021-11-21cledet,2021-11-21,2021,det,cle,13.5,6.0,1.14,-3,0,1,1150.1877412756887,1505.1542881013556,1260.5548670791716,1544.0358265988718,1299.08113498622,1502.8200034031574
1757,2021-11-21jaxsfo,2021-11-21,2021,sfo,jax,-6.5,1.35,3.3,20,1,1,1515.534814958173,1299.5285739811286,1472.0931904415515,1310.750008432819,1491.6928477609392,1286.4159693329236
1758,2021-11-21kandal,2021-11-21,2021,dal,kan,2.5,2.15,1.74,-10,0,0,1568.9744515752918,1639.9510142497106,1544.5374758073358,1596.5704383836862,1598.1341612469328,1582.329759101182
1759,2021-11-21mingnb,2021-11-21,2021,gnb,min,-1.0,1.83,2.0,-3,0,0,1667.1750822246477,1529.8160725510602,1659.6326185777968,1500.8473702365843,1544.8811071629498,1507.5736718399985
1760,2021-11-21nyjmia,2021-11-21,2021,mia,nyj,-3.5,1.54,2.65,7,1,1,1470.3105523793265,1340.332228923256,1403.978176643842,1308.4823465509974,1398.0990756819856,1315.5801831971828
1761,2021-11-21otihtx,2021-11-21,2021,htx,oti,10.0,4.75,1.2,9,1,1,1282.252408990798,1637.4503198061177,1308.1499783627942,1626.723125326698,1246.260897411846,1594.2836148195288
1762,2021-11-21phinor,2021-11-21,2021,nor,phi,3.0,2.3,1.66,-11,0,0,1560.8342463060646,1484.7297970448606,1565.0529394187254,1442.2058419842135,1579.6803041415649,1452.810011718997
1763,2021-11-21raicin,2021-11-21,2021,cin,rai,-2.0,1.76,2.1,19,1,1,1478.336466071634,1474.952487749901,1528.7791169559275,1504.347993045148,1553.5219207097011,1533.0532781060936
1764,2021-11-21sdgpit,2021-11-21,2021,pit,sdg,6.0,3.05,1.4,-4,0,1,1512.6916966748222,1519.3649618893885,1419.6554744757689,1555.5353767432512,1518.4151425407897,1529.5097984823644
1765,2021-11-21seacrd,2021-11-21,2021,crd,sea,4.5,2.9,1.43,10,1,1,1498.038987416198,1510.43241970688,1567.243179291149,1536.7029348486678,1536.8782884586797,1453.6834325740165
1766,2021-11-22tamnyg,2021-11-22,2021,nyg,tam,11.5,5.25,1.18,-20,0,0,1426.157791966658,1642.559212145458,1405.2359495960382,1691.714579288716,1413.032419189851,1714.062473739617
1767,2021-11-25dalrai,2021-11-25,2021,rai,dal,7.0,3.6,1.31,3,1,1,1433.3678525981236,1537.316678149301,1474.952487749901,1568.9744515752918,1504.347993045148,1544.5374758073358
1768,2021-11-25detchi,2021-11-25,2021,chi,det,-2.0,1.74,2.15,2,1,0,1451.4011692800875,1270.340421077089,1417.799848312333,1150.1877412756887,1416.8957380113902,1260.5548670791716
1769,2021-11-25norbuf,2021-11-25,2021,buf,nor,-7.0,1.33,3.4,25,1,1,1610.291746754644,1535.6766937335651,1670.0756195647018,1560.8342463060646,1660.971017270129,1565.0529394187254
1770,2021-11-28cinpit,2021-11-28,2021,pit,cin,3.5,2.6,1.55,-31,0,0,1502.8644871637573,1509.680365416235,1512.6916966748222,1478.336466071634,1419.6554744757689,1528.7791169559275
1771,2021-11-28clttam,2021-11-28,2021,tam,clt,-3.0,1.66,2.3,7,1,1,1650.6531691366406,1611.9880749892814,1642.559212145458,1559.04209678798,1691.714579288716,1560.0518097489671
1772,2021-11-28densdg,2021-11-28,2021,sdg,den,-3.0,1.66,2.3,-15,0,0,1547.0151732446693,1445.626981409008,1519.3649618893885,1489.7293253585622,1555.5353767432512,1445.6253977968938
1773,2021-11-28gnbram,2021-11-28,2021,ram,gnb,-2.0,1.76,2.1,-8,0,0,1582.1504156391463,1659.584167466173,1630.7392300317124,1667.1750822246477,1670.448029161856,1659.6326185777968
1774,2021-11-28htxnyj,2021-11-28,2021,nyj,htx,3.0,2.3,1.66,7,1,1,1269.14360897128,1337.6794794233351,1340.332228923256,1282.252408990798,1308.4823465509974,1308.1499783627942
1775,2021-11-28jaxatl,2021-11-28,2021,atl,jax,-1.5,1.8,2.05,7,1,1,1385.4336615838158,1279.3956350393885,1419.3591068458124,1299.5285739811286,1457.7478832781485,1310.750008432819
1776,2021-11-28miacar,2021-11-28,2021,car,mia,-1.0,1.83,2.0,-23,0,0,1498.1739121774078,1491.1278377953215,1518.7459423702269,1470.3105523793265,1324.619894890492,1403.978176643842
1777,2021-11-28nweoti,2021-11-28,2021,oti,nwe,7.0,3.4,1.33,-23,0,0,1580.6950906274951,1591.0277463935874,1637.4503198061177,1571.5659344685164,1626.723125326698,1535.0171451427673
1778,2021-11-28nygphi,2021-11-28,2021,phi,nyg,-4.0,1.5,2.7,-6,0,0,1519.0111230273296,1410.0679418819466,1484.7297970448606,1426.157791966658,1442.2058419842135,1405.2359495960382
1779,2021-11-28ravcle,2021-11-28,2021,cle,rav,3.0,2.35,1.64,-6,0,0,1500.888233114146,1587.4755340468198,1505.1542881013556,1355.1188670006864,1544.0358265988718,1611.8054646718642
1780,2021-11-28sfomin,2021-11-28,2021,min,sfo,4.0,2.7,1.5,-8,0,0,1551.952294646687,1532.3730586199868,1529.8160725510602,1515.534814958173,1500.8473702365843,1472.0931904415515
1781,2021-11-29wassea,2021-11-29,2021,sea,was,-1.5,1.76,2.1,-2,0,0,1479.3526923387,1416.2785015941777,1510.43241970688,1379.340485512413,1536.7029348486678,1332.4390962934133
1782,2021-12-02nordal,2021-12-02,2021,dal,nor,-6.5,1.36,3.25,10,1,1,1520.154583617359,1465.3169585714495,1537.316678149301,1535.6766937335651,1568.9744515752918,1560.8342463060646
1783,2021-12-05atltam,2021-12-05,2021,tam,atl,-10.5,1.2,4.75,13,1,1,1667.081175735099,1399.6780017883293,1650.6531691366406,1385.4336615838158,1642.559212145458,1419.3591068458124
1784,2021-12-05chicrd,2021-12-05,2021,crd,chi,-7.5,1.27,3.8,11,1,1,1616.324098821951,1459.423569177322,1498.038987416198,1451.4011692800875,1567.243179291149,1417.799848312333
1785,2021-12-05cinsdg,2021-12-05,2021,sdg,cin,2.5,2.2,1.71,19,1,1,1514.521345583978,1540.0420014511346,1547.0151732446693,1509.680365416235,1519.3649618893885,1478.336466071634
1786,2021-12-05detmin,2021-12-05,2021,min,det,-7.0,1.31,3.6,-2,0,0,1529.0429957192264,1268.484525929282,1551.952294646687,1270.340421077089,1529.8160725510602,1150.1877412756887
1787,2021-12-05htxclt,2021-12-05,2021,clt,htx,-10.0,1.22,4.5,31,1,1,1589.689649738094,1303.7408869221604,1611.9880749892814,1337.6794794233351,1559.04209678798,1282.252408990798
1788,2021-12-05kanden,2021-12-05,2021,den,kan,8.5,4.25,1.23,-13,0,0,1475.4823855649038,1643.2583976807057,1445.626981409008,1639.9510142497106,1489.7293253585622,1596.5704383836862
1789,2021-12-05mianyg,2021-12-05,2021,nyg,mia,7.0,3.35,1.34,-11,0,0,1437.5778694634162,1517.4833804988314,1410.0679418819466,1491.1278377953215,1426.157791966658,1470.3105523793265
1790,2021-12-05nyjphi,2021-12-05,2021,phi,nyj,-5.0,1.45,2.8,15,1,1,1475.6271507678323,1297.4146836531834,1519.0111230273296,1269.14360897128,1484.7297970448606,1340.332228923256
1791,2021-12-05pitrav,2021-12-05,2021,rav,pit,-4.0,1.5,2.7,-1,0,0,1587.8691984143964,1467.468897869992,1587.4755340468198,1502.8644871637573,1355.1188670006864,1512.6916966748222
1792,2021-12-05raiwas,2021-12-05,2021,was,rai,1.5,2.1,1.76,2,1,1,1430.0080299313115,1458.3489393834377,1416.2785015941777,1433.3678525981236,1379.340485512413,1474.952487749901
1793,2021-12-05ramjax,2021-12-05,2021,jax,ram,14.0,6.5,1.12,-30,0,0,1261.5938404641763,1568.878895840313,1279.3956350393885,1582.1504156391463,1299.5285739811286,1630.7392300317124
1794,2021-12-05seasfo,2021-12-05,2021,sfo,sea,-3.0,1.66,2.3,-7,0,0,1546.9811290361015,1471.9335642702822,1532.3730586199868,1479.3526923387,1515.534814958173,1510.43241970688
1795,2021-12-06bufnwe,2021-12-06,2021,nwe,buf,3.0,2.3,1.66,4,1,1,1623.345367924694,1651.0146863586972,1591.0277463935874,1610.291746754644,1571.5659344685164,1670.0756195647018
1796,2021-12-09minpit,2021-12-09,2021,pit,min,3.5,2.55,1.57,-8,0,0,1479.8730328424276,1512.2235098220178,1467.468897869992,1529.0429957192264,1502.8644871637573,1551.952294646687
1797,2021-12-12caratl,2021-12-12,2021,atl,car,2.5,2.25,1.68,8,1,1,1386.5465351187074,1456.054466080468,1399.6780017883293,1498.1739121774078,1385.4336615838158,1518.7459423702269
1798,2021-12-12cinsfo,2021-12-12,2021,sfo,cin,-1.5,1.74,2.15,3,1,1,1526.5466169505178,1501.4388772304096,1546.9811290361015,1540.0420014511346,1532.3730586199868,1509.680365416235
1799,2021-12-12clerav,2021-12-12,2021,rav,cle,3.0,2.35,1.64,-2,0,1,1574.0627675730927,1487.9414550307197,1587.8691984143964,1500.888233114146,1587.4755340468198,1505.1542881013556
1800,2021-12-12dendet,2021-12-12,2021,det,den,12.5,5.75,1.15,-28,0,0,1288.7124804189484,1461.5713420771694,1268.484525929282,1475.4823855649038,1270.340421077089,1445.626981409008
1801,2021-12-12gnbchi,2021-12-12,2021,chi,gnb,12.0,6.0,1.14,-15,0,0,1400.3608942498952,1676.153511627254,1459.423569177322,1659.584167466173,1451.4011692800875,1667.1750822246477
1802,2021-12-12htxsea,2021-12-12,2021,sea,htx,-9.5,1.22,4.5,20,1,1,1494.2329916259991,1271.0740774168166,1471.9335642702822,1303.7408869221604,1479.3526923387,1337.6794794233351
1803,2021-12-12kanrai,2021-12-12,2021,rai,kan,9.5,4.5,1.22,-39,0,0,1444.5553026900775,1646.5017835356014,1458.3489393834377,1643.2583976807057,1433.3678525981236,1639.9510142497106
1804,2021-12-12nyjnor,2021-12-12,2021,nor,nyj,-4.5,1.47,2.75,21,1,1,1438.5865978634677,1283.1349570158818,1465.3169585714495,1297.4146836531834,1535.6766937335651,1269.14360897128
1805,2021-12-12otijax,2021-12-12,2021,jax,oti,8.5,4.5,1.22,-20,0,0,1253.021875693838,1551.180049057162,1261.5938404641763,1580.6950906274951,1279.3956350393885,1637.4503198061177
1806,2021-12-12sdgnyg,2021-12-12,2021,nyg,sdg,9.0,4.25,1.23,-16,0,0,1413.5827133890784,1559.437257054186,1437.5778694634162,1514.521345583978,1410.0679418819466,1547.0151732446693
1807,2021-12-12tambuf,2021-12-12,2021,buf,tam,3.5,2.55,1.57,-6,0,0,1625.0015638761429,1686.3235213655587,1651.0146863586972,1667.081175735099,1610.291746754644,1650.6531691366406
1808,2021-12-12wasdal,2021-12-12,2021,dal,was,-6.5,1.35,3.3,7,1,1,1546.922714047841,1446.960359933733,1520.154583617359,1430.0080299313115,1537.316678149301,1416.2785015941777
1809,2021-12-13crdram,2021-12-13,2021,ram,crd,3.0,2.45,1.6,7,1,1,1579.3670764578378,1638.4365579350151,1568.878895840313,1616.324098821951,1582.1504156391463,1498.038987416198
1810,2021-12-16sdgkan,2021-12-16,2021,kan,sdg,-3.0,1.58,2.5,6,1,1,1658.557630063735,1575.294823690269,1646.5017835356014,1559.437257054186,1643.2583976807057,1514.521345583978
1811,2021-12-18cltnwe,2021-12-18,2021,nwe,clt,1.5,2.05,1.8,-10,0,0,1639.4062026165152,1606.6994925299855,1623.345367924694,1589.689649738094,1591.0277463935874,1611.9880749892814
1812,2021-12-19bufcar,2021-12-19,2021,car,buf,14.5,6.75,1.11,-17,0,0,1424.7382513814125,1621.309596584123,1456.054466080468,1625.0015638761429,1498.1739121774078,1651.0146863586972
1813,2021-12-19dencin,2021-12-19,2021,cin,den,3.0,2.35,1.64,5,1,1,1488.449314528919,1475.165307470147,1501.4388772304096,1461.5713420771694,1540.0420014511346,1475.4823855649038
1814,2021-12-19detcrd,2021-12-19,2021,crd,det,-13.0,1.14,6.0,-18,0,0,1606.8604775609303,1275.526555283349,1638.4365579350151,1288.7124804189484,1616.324098821951,1268.484525929282
1815,2021-12-19jaxhtx,2021-12-19,2021,htx,jax,6.0,3.2,1.37,14,1,1,1260.8852517172668,1236.0046045609324,1271.0740774168166,1253.021875693838,1303.7408869221604,1261.5938404641763
1816,2021-12-19mianyj,2021-12-19,2021,nyj,mia,10.0,4.5,1.22,-7,0,1,1265.3404723098288,1535.8129211870937,1283.1349570158818,1517.4833804988314,1297.4146836531834,1491.1278377953215
1817,2021-12-19nygdal,2021-12-19,2021,dal,nyg,-12.0,1.18,5.25,15,1,1,1553.0726903937684,1400.210271269554,1546.922714047841,1413.5827133890784,1520.154583617359,1437.5778694634162
1818,2021-12-19pitoti,2021-12-19,2021,oti,pit,1.0,2.05,1.8,-6,0,0,1554.6795980961165,1464.219331584022,1551.180049057162,1479.8730328424276,1580.6950906274951,1467.468897869992
1819,2021-12-19ravgnb,2021-12-19,2021,gnb,rav,-9.0,1.25,4.2,1,1,0,1688.0442976402287,1397.0755159584855,1676.153511627254,1574.0627675730927,1659.584167466173,1587.8691984143964
1820,2021-12-19sfoatl,2021-12-19,2021,atl,sfo,9.0,4.1,1.25,-18,0,0,1418.7045329172602,1542.3882602352494,1386.5465351187074,1526.5466169505178,1399.6780017883293,1546.9811290361015
1821,2021-12-19tamnor,2021-12-19,2021,nor,tam,11.5,5.5,1.16,9,1,1,1468.412388099778,1706.6254050226564,1438.5865978634677,1686.3235213655587,1465.3169585714495,1667.081175735099
1822,2021-12-20chimin,2021-12-20,2021,min,chi,-7.0,1.32,3.5,8,1,1,1521.9187921200237,1399.522460107631,1512.2235098220178,1400.3608942498952,1529.0429957192264,1459.423569177322
1823,2021-12-20clerai,2021-12-20,2021,rai,cle,-1.0,1.83,2.0,2,1,1,1429.95720689393,1504.572230717553,1444.5553026900775,1487.9414550307197,1458.3489393834377,1500.888233114146
1824,2021-12-21phiwas,2021-12-21,2021,was,phi,10.0,4.75,1.2,-10,0,0,1348.0984197771704,1505.1397436493337,1446.960359933733,1475.6271507678323,1430.0080299313115,1519.0111230273296
1825,2021-12-21ramsea,2021-12-21,2021,sea,ram,7.0,3.8,1.27,-10,0,0,1519.8940304134524,1612.9853539209023,1494.2329916259991,1579.3670764578378,1471.9335642702822,1568.878895840313
1826,2021-12-23otisfo,2021-12-23,2021,sfo,oti,-3.5,1.58,2.5,-3,0,0,1558.8048924709285,1530.8066236380614,1542.3882602352494,1554.6795980961165,1526.5466169505178,1551.180049057162
1827,2021-12-25crdclt,2021-12-25,2021,clt,crd,3.0,2.45,1.6,6,1,1,1622.6112873150294,1543.0412898259203,1606.6994925299855,1606.8604775609303,1589.689649738094,1638.4365579350151
1828,2021-12-25gnbcle,2021-12-25,2021,cle,gnb,7.5,4.25,1.23,-2,0,1,1489.2863061035598,1694.0341794377268,1504.572230717553,1688.0442976402287,1487.9414550307197,1676.153511627254
1829,2021-12-26atldet,2021-12-26,2021,det,atl,7.5,4.0,1.26,-4,0,1,1189.5994760036604,1403.3238348178857,1275.526555283349,1418.7045329172602,1288.7124804189484,1386.5465351187074
1830,2021-12-26cartam,2021-12-26,2021,tam,car,-11.0,1.19,5.0,26,1,1,1650.558415118846,1414.04722520561,1706.6254050226564,1424.7382513814125,1686.3235213655587,1456.054466080468
1831,2021-12-26cinrav,2021-12-26,2021,rav,cin,7.5,3.9,1.27,-20,0,0,1396.4051067783353,1508.1341747168156,1397.0755159584855,1488.449314528919,1574.0627675730927,1501.4388772304096
1832,2021-12-26dalwas,2021-12-26,2021,was,dal,10.0,4.75,1.2,-42,0,0,1405.982229079687,1571.3263210387795,1348.0984197771704,1553.0726903937684,1446.960359933733,1546.922714047841
1833,2021-12-26htxsdg,2021-12-26,2021,sdg,htx,-13.0,1.14,6.0,-12,0,0,1556.658892599973,1292.1098539327345,1575.294823690269,1260.8852517172668,1559.437257054186,1271.0740774168166
1834,2021-12-26kanpit,2021-12-26,2021,pit,kan,10.0,4.5,1.22,-26,0,0,1480.7254994841658,1684.5479808174716,1464.219331584022,1658.557630063735,1479.8730328424276,1646.5017835356014
1835,2021-12-26minram,2021-12-26,2021,ram,min,-3.0,1.57,2.55,7,1,1,1619.6468046149123,1526.9243040459758,1612.9853539209023,1521.9187921200237,1579.3670764578378,1512.2235098220178
1836,2021-12-26nwebuf,2021-12-26,2021,buf,nwe,1.0,1.9,1.9,12,1,1,1622.869713348938,1619.4090707514451,1621.309596584123,1639.4062026165152,1625.0015638761429,1623.345367924694
1837,2021-12-26nyjjax,2021-12-26,2021,jax,nyj,2.5,2.15,1.74,-5,0,0,1208.5611087866885,1258.7342422465326,1236.0046045609324,1265.3404723098288,1253.021875693838,1283.1349570158818
1838,2021-12-26phinyg,2021-12-26,2021,nyg,phi,11.0,5.25,1.18,-24,0,0,1326.7764772051548,1527.2649875745244,1400.210271269554,1505.1397436493337,1413.5827133890784,1475.6271507678323
1839,2021-12-26raiden,2021-12-26,2021,den,rai,-1.0,1.9,1.9,-4,0,0,1456.5212746707496,1444.520655851671,1475.165307470147,1429.95720689393,1461.5713420771694,1444.5553026900775
1840,2021-12-26seachi,2021-12-26,2021,chi,sea,7.0,3.6,1.31,1,1,1,1428.3255410429772,1496.5228055522982,1399.522460107631,1519.8940304134524,1400.3608942498952,1494.2329916259991
1841,2021-12-27normia,2021-12-27,2021,mia,nor,-3.0,1.58,2.5,17,1,1,1534.7363110233784,1480.9270477194575,1535.8129211870937,1468.412388099778,1517.4833804988314,1438.5865978634677
